Disposal_ID,Book_ID,Conservator_ID,Method,Material_of_Book,Date
2560253,3214592321,200011,Recycling,Paper,2024-04-19
7278849,1354763286,200020,Repurposing,Metal,2023-11-22
8589572,8135907109,200008,Burial,Leather,2023-06-15
5837061,7129675194,200026,Incineration,Metal,2024-06-20
3870980,4178663203,200010,Burial,Paper,2023-05-12
7147790,6327974609,200013,Donation,Paper,2024-02-14
2429200,3847768134,200015,Incineration,Paper,2023-01-29
9638164,4298563503,200015,Recycling,Leather,2024-04-16
8065311,2606348018,200008,Incineration,Synthetic,2023-07-15
5443878,5539218297,200010,Donation,Metal,2024-11-11
3608875,5829130949,200015,Incineration,Paper,2024-10-24
5574955,5239418810,200006,Burial,Synthetic,2024-02-13
9113900,4764286843,200011,Burial,Metal,2023-06-17
3215670,9734630930,200015,Repurposing,Paper,2024-12-26
2429240,3088812444,200026,Donation,Leather,2024-03-18
4395323,7010882388,200026,Shredding,Leather,2023-05-07
2560329,3240491117,200020,Shredding,Paper,2023-04-12
9900364,6875264997,200020,Incineration,Paper,2024-07-20
4657487,1065464816,200006,Donation,Leather,2023-02-16
4657490,3821640984,200026,Shredding,Synthetic,2023-05-03
4526420,7216582255,200011,Recycling,Synthetic,2024-01-08
7672151,4174894489,200006,Shredding,Paper,2023-04-26
1511770,8250380567,200011,Repurposing,Paper,2023-05-05
8458588,7949738693,200011,Shredding,Leather,2023-05-23
7803229,9843379420,200026,Repurposing,Leather,2023-06-30
1773921,8010722630,200015,Donation,Synthetic,2023-11-26
3740001,3798807774,200027,Recycling,Synthetic,2024-06-29
1905012,4597038532,200008,Donation,Paper,2024-01-12
6623609,5542486719,200027,Shredding,Paper,2024-03-15
9113993,2021402041,200008,Incineration,Synthetic,2023-09-21
9376167,7375556198,200026,Donation,Synthetic,2024-10-02
2953649,8625604851,200013,Recycling,Metal,2024-10-17
8327624,3418242876,200006,Burial,Leather,2024-02-21
6754762,4327086642,200020,Shredding,Paper,2024-09-16
9507279,9004794251,200027,Repurposing,Synthetic,2024-09-18
8327632,1558022435,200020,Incineration,Metal,2023-03-02
3740113,8987499771,200026,Shredding,Paper,2023-03-10
5313000,5579987455,200006,Recycling,Metal,2023-07-29
3871212,8409382156,200006,Repurposing,Paper,2023-08-05
9245173,3202756648,200011,Donation,Metal,2024-04-18
1511926,6575247305,200008,Repurposing,Metal,2024-08-22
3478013,6370269626,200026,Shredding,Metal,2023-05-31
6885889,5566833930,200006,Incineration,Synthetic,2024-04-24
7934467,9013711880,200008,Shredding,Synthetic,2024-07-17
2167303,7493352010,200006,Repurposing,Synthetic,2024-08-01
3740169,6568614219,200006,Shredding,Metal,2023-06-02
9638415,9668092177,200006,Burial,Synthetic,2024-09-14
1118742,9721732178,200015,Donation,Metal,2023-03-12
4002331,7404938985,200013,Burial,Paper,2023-02-27
7672347,6739498313,200006,Recycling,Paper,2023-01-21
4919840,6340805965,200027,Donation,Leather,2023-12-03
9507363,5408325490,200027,Donation,Paper,2023-09-16
9245222,8229284651,200026,Recycling,Synthetic,2023-04-30
7410219,8599443833,200011,Donation,Paper,2024-08-04
2822700,4946525812,200011,Repurposing,Synthetic,2024-06-20
1905210,5020865011,200011,Incineration,Paper,2024-02-08
5968451,4463709208,200008,Donation,Paper,2024-04-14
7803477,1212808220,200008,Recycling,Metal,2024-04-28
7541345,9264309739,200026,Repurposing,Leather,2025-01-05
3609196,2390590413,200020,Shredding,Metal,2024-05-11
1512046,9080651894,200013,Burial,Synthetic,2023-04-11
8196719,4214768947,200026,Recycling,Leather,2023-02-28
6754931,4008783403,200006,Shredding,Synthetic,2023-03-04
7934594,6443830163,200006,Incineration,Paper,2023-04-15
4002436,9315202333,200008,Incineration,Metal,2024-07-08
8458890,5333860358,200015,Incineration,Paper,2023-03-17
4395672,5170379496,200011,Shredding,Paper,2023-03-13
3871391,5707352275,200011,Burial,Paper,2023-03-21
7017132,4414360252,200020,Shredding,Synthetic,2024-12-19
4133555,7994544365,200013,Incineration,Paper,2024-08-03
1905337,1228599887,200015,Burial,Synthetic,2023-01-29
5051071,5087425523,200026,Burial,Paper,2024-06-20
7410378,3409136716,200020,Incineration,Leather,2024-04-04
7541450,8628675960,200011,Burial,Metal,2023-10-07
5444303,4565442792,200013,Burial,Metal,2023-09-01
1905361,8384663539,200015,Recycling,Synthetic,2024-11-21
1643217,2323730888,200026,Donation,Synthetic,2024-10-22
8458974,6023415568,200010,Donation,Paper,2024-10-02
1774325,6447914249,200008,Shredding,Metal,2023-09-04
2560764,7407303556,200006,Repurposing,Leather,2024-06-18
3085059,4112509659,200006,Recycling,Leather,2023-06-09
7672584,1012624750,200020,Shredding,Metal,2023-06-30
7017229,5142133485,200026,Burial,Metal,2024-03-29
9376527,5852338371,200027,Burial,Synthetic,2024-08-24
2167570,4174603915,200013,Incineration,Leather,2024-09-25
5706515,2716988118,200027,Incineration,Metal,2023-07-11
3478295,2370053556,200026,Donation,Synthetic,2024-09-05
7541533,3607211579,200006,Repurposing,Metal,2023-11-08
6755113,6783327281,200027,Repurposing,Metal,2023-02-15
5313324,2439053694,200026,Recycling,Synthetic,2024-04-19
9900844,1959606367,200006,Burial,Metal,2023-12-24
5575468,3541153874,200020,Shredding,Metal,2023-10-06
7934769,7809009878,200013,Donation,Leather,2023-09-08
5706551,4670756947,200013,Shredding,Synthetic,2025-01-19
9900867,3175102443,200026,Burial,Paper,2023-05-02
3609412,7241560218,200013,Donation,Synthetic,2024-02-20
2167622,6190093374,200010,Repurposing,Metal,2024-03-26
9900871,9275187556,200015,Incineration,Leather,2023-08-23
5444435,5853113931,200011,Incineration,Leather,2023-03-24
7934816,8306059038,200011,Donation,Synthetic,2024-12-22
4002671,1148874534,200008,Recycling,Synthetic,2024-03-16
5837679,4857867717,200020,Repurposing,Paper,2024-10-07
1905524,8292494996,200011,Recycling,Metal,2023-05-16
6755202,2875233954,200013,Donation,Paper,2023-04-15
4133764,4178845977,200013,Repurposing,Paper,2023-08-30
9114503,4287643715,200020,Shredding,Synthetic,2024-10-22
6755209,1006152382,200026,Donation,Paper,2023-10-10
9638798,3377359871,200026,Donation,Metal,2024-12-29
6361998,3333588492,200010,Shredding,Paper,2023-01-27
7541652,6226254640,200008,Repurposing,Synthetic,2024-07-12
7017364,5783967076,200027,Repurposing,Paper,2023-08-03
7803800,8247287987,200010,Recycling,Paper,2023-06-19
9114527,6869018323,200011,Shredding,Synthetic,2023-12-10
8590240,2900182485,200010,Repurposing,Leather,2024-02-16
5444514,6061779182,200011,Burial,Metal,2024-11-25
8328100,9286755647,200027,Recycling,Synthetic,2024-08-23
8459216,7875795126,200026,Incineration,Leather,2024-01-10
5837782,8290595289,200011,Donation,Paper,2024-09-21
8197083,8209938224,200013,Shredding,Metal,2024-11-10
2036700,5278022164,200026,Recycling,Synthetic,2023-09-24
8066016,8061427404,200013,Repurposing,Synthetic,2025-01-08
7279589,8544518498,200011,Repurposing,Synthetic,2024-09-11
3216358,4608357081,200027,Donation,Leather,2023-08-14
4789228,1524498667,200011,Donation,Metal,2023-04-09
5051374,9314347561,200027,Shredding,Paper,2024-04-04
5051378,7094667054,200026,Burial,Leather,2024-12-17
3871749,4603564798,200027,Donation,Paper,2024-07-10
8983558,5774593048,200015,Donation,Leather,2025-01-01
1643534,7965575498,200008,Repurposing,Leather,2024-06-07
3347478,7612300489,200006,Repurposing,Paper,2023-04-18
6493206,5362939837,200013,Donation,Leather,2024-11-04
2823193,3955214424,200010,Recycling,Metal,2023-03-22
4658203,8745595970,200015,Burial,Paper,2024-03-02
1512476,9374854921,200010,Burial,Leather,2023-11-30
5182504,3964100889,200013,Shredding,Metal,2024-04-03
9114665,8459260594,200027,Repurposing,Leather,2023-05-07
5182506,1573463941,200027,Donation,Metal,2024-10-04
2561067,3248537722,200011,Recycling,Paper,2024-04-09
7935020,1908531716,200013,Repurposing,Paper,2023-01-24
9245739,4527997031,200015,Recycling,Synthetic,2024-05-25
5444654,8213808924,200006,Burial,Paper,2024-09-10
4658235,6969928202,200011,Repurposing,Paper,2024-09-02
3347517,5428941439,200020,Repurposing,Leather,2023-09-08
8197193,4043242710,200027,Donation,Metal,2023-10-18
9245778,1468488505,200015,Burial,Metal,2023-03-24
2167894,7449110408,200008,Incineration,Synthetic,2024-07-21
6886494,2269282955,200008,Burial,Metal,2023-10-09
3085407,4360596676,200020,Burial,Metal,2023-03-03
7017567,9266104669,200013,Shredding,Leather,2024-02-20
8983652,7931982506,200015,Incineration,Metal,2023-04-19
8590445,1984295054,200006,Burial,Synthetic,2023-01-30
9245821,5112959506,200008,Burial,Metal,2025-01-19
9114759,5872639795,200027,Incineration,Metal,2023-07-17
7279755,1104643310,200010,Burial,Synthetic,2024-11-27
1119381,3907098576,200011,Shredding,Paper,2024-10-28
9245847,7074747615,200020,Recycling,Metal,2024-04-23
8197272,9193044340,200026,Recycling,Leather,2024-08-22
5051563,8164539873,200013,Incineration,Paper,2023-10-23
2823342,4595798948,200020,Recycling,Leather,2024-03-16
3347642,8796112642,200013,Repurposing,Metal,2024-05-27
1381565,7453715511,200026,Burial,Paper,2023-06-16
8590534,4143752983,200015,Repurposing,Leather,2023-04-04
5051597,5810974141,200027,Burial,Synthetic,2023-02-23
1381585,4226040699,200008,Donation,Metal,2023-09-20
4527317,8678299976,200010,Shredding,Metal,2023-10-22
6886614,4474117731,200020,Donation,Metal,2024-05-16
2299096,5019668460,200027,Repurposing,Metal,2024-04-23
9639135,4867448159,200013,Recycling,Metal,2024-12-21
4265194,5777868425,200010,Shredding,Synthetic,2023-07-22
9639162,7805141827,200008,Repurposing,Leather,2023-08-05
7148797,8928805454,200020,Shredding,Paper,2023-08-09
6755604,5515746621,200020,Recycling,Metal,2023-07-18
8983855,2533426719,200027,Burial,Leather,2023-08-07
8197445,8767360700,200026,Recycling,Paper,2023-06-07
8590662,1873471261,200010,Repurposing,Leather,2024-03-29
5051733,5219071187,200026,Burial,Synthetic,2023-01-20
8590694,7373816054,200011,Incineration,Leather,2023-07-14
4134251,2163431135,200010,Repurposing,Metal,2024-05-11
2168177,8617008133,200010,Donation,Leather,2024-10-27
1512822,2516484484,200008,Shredding,Paper,2023-07-30
1381755,8408105158,200008,Incineration,Leather,2024-01-01
8459664,1822076984,200020,Shredding,Paper,2024-06-19
3347864,5429116071,200013,Donation,Synthetic,2024-09-03
2561440,5285733290,200008,Donation,Synthetic,2023-03-03
1381796,8478183842,200006,Recycling,Metal,2024-07-22
1775013,6649152135,200015,Donation,Paper,2025-01-17
9639335,3034208136,200011,Recycling,Synthetic,2023-07-21
4396457,9157356387,200011,Incineration,Metal,2023-05-05
2168240,8123075175,200020,Repurposing,Synthetic,2023-09-08
9639347,1499035014,200027,Burial,Synthetic,2023-05-24
4789687,8694129784,200020,Burial,Metal,2024-06-15
4003258,1059463002,200026,Recycling,Leather,2025-01-04
6362556,5701413057,200026,Shredding,Synthetic,2024-06-13
9639363,3047155140,200008,Shredding,Paper,2023-06-06
8459716,9481164048,200015,Incineration,Synthetic,2024-09-16
1381828,1432883511,200013,Recycling,Leather,2024-06-30
4789706,7585588559,200010,Burial,Synthetic,2023-08-15
1250763,3951130854,200010,Repurposing,Paper,2024-05-23
6100435,7531629414,200026,Incineration,Synthetic,2023-11-09
4920792,1023271586,200010,Repurposing,Synthetic,2023-01-22
6624729,6005522501,200027,Repurposing,Paper,2024-08-03
7542251,9119613445,200015,Donation,Synthetic,2024-04-13
8197618,5679782378,200020,Recycling,Paper,2025-01-04
3741183,6983442198,200026,Burial,Paper,2024-05-30
3479045,8909420601,200013,Repurposing,Leather,2024-09-17
5576199,3136121616,200015,Incineration,Metal,2023-07-06
8590862,7108961168,200015,Burial,Paper,2024-12-02
3347986,2960278086,200015,Recycling,Metal,2023-06-01
4134427,9994034153,200010,Shredding,Paper,2024-02-16
3085856,4780411875,200006,Recycling,Synthetic,2023-12-22
4003361,6224933434,200006,Recycling,Paper,2023-03-12
5183023,3175638310,200027,Recycling,Synthetic,2023-12-03
3610163,8608344500,200027,Incineration,Leather,2023-01-23
2823740,3600400598,200020,Incineration,Leather,2024-05-30
5183041,3245089580,200008,Incineration,Metal,2024-04-10
8721993,6058669346,200020,Donation,Paper,2023-06-17
5183053,1152583420,200010,Repurposing,Leather,2023-03-06
2299473,8011721128,200008,Incineration,Leather,2024-09-22
7935572,9812714842,200006,Repurposing,Metal,2024-04-29
5183062,5472879023,200026,Shredding,Paper,2023-12-20
4920933,9619993916,200015,Repurposing,Synthetic,2024-12-07
3216997,9725092503,200020,Recycling,Leather,2024-03-11
2430571,1211169677,200011,Shredding,Leather,2023-03-11
8459913,4339842094,200011,Recycling,Synthetic,2024-03-15
4396689,9943363062,200010,Incineration,Leather,2023-05-05
4920986,8951062926,200020,Donation,Metal,2024-10-25
4920991,4795858996,200006,Donation,Paper,2024-05-21
2561736,7880586837,200026,Burial,Synthetic,2023-09-17
7673546,1210983228,200015,Donation,Synthetic,2024-02-11
8066762,1957834194,200010,Burial,Leather,2023-06-27
9115351,6650948579,200015,Repurposing,Metal,2024-06-02
4265690,7781712570,200015,Repurposing,Metal,2023-02-06
3479262,1507790887,200006,Repurposing,Synthetic,2024-06-07
1251041,8801820475,200013,Burial,Metal,2024-03-20
6493924,7002204634,200020,Burial,Metal,2024-04-20
6756069,3827651119,200020,Shredding,Metal,2024-05-28
9770741,3338641154,200008,Donation,Leather,2024-04-28
2037503,8345341213,200008,Shredding,Paper,2023-06-29
7673619,6618999229,200026,Incineration,Leather,2023-11-09
8197911,7562656466,200008,Shredding,Synthetic,2023-03-05
1906456,1156900467,200008,Incineration,Paper,2024-02-28
4003608,7313551330,200010,Recycling,Paper,2023-09-27
2823966,2261336363,200006,Donation,Metal,2023-03-15
7935779,5788763700,200008,Shredding,Paper,2024-10-28
2299696,1601458912,200027,Recycling,Synthetic,2024-03-01
4134706,9641318593,200020,Burial,Paper,2023-10-30
3217207,6064662409,200006,Burial,Synthetic,2023-05-28
6625087,6103958514,200026,Incineration,Metal,2024-09-17
5969734,8999675452,200020,Incineration,Synthetic,2024-01-27
9246557,1108403759,200011,Recycling,Metal,2024-10-20
2955108,9582180240,200006,Incineration,Paper,2024-03-15
6494064,5236090846,200026,Recycling,Synthetic,2024-07-15
8198002,9320090473,200020,Repurposing,Paper,2024-07-15
2824056,6219517005,200026,Incineration,Leather,2023-07-28
4527996,8605598471,200006,Incineration,Paper,2023-10-18
1906559,6304719642,200020,Recycling,Synthetic,2023-11-28
2168711,5687060762,200015,Donation,Metal,2023-02-08
8722312,5922695465,200026,Incineration,Metal,2023-01-29
7935889,7769016176,200020,Repurposing,Leather,2024-08-22
7411604,2440973880,200026,Shredding,Metal,2023-10-11
6363029,3079839082,200027,Repurposing,Paper,2024-04-27
5576598,8259975040,200013,Burial,Paper,2025-01-07
8460192,5323225550,200008,Burial,Metal,2024-06-24
4134830,6177698582,200006,Burial,Leather,2024-11-07
6494127,1327825592,200011,Burial,Synthetic,2023-02-14
5314479,1241286443,200027,Repurposing,Metal,2024-10-01
9770931,8933848665,200013,Repurposing,Metal,2024-11-25
1906611,8063399107,200020,Repurposing,Leather,2024-01-04
8329144,1195183651,200010,Burial,Metal,2024-07-30
2037688,7854387617,200013,Repurposing,Synthetic,2024-01-31
1775549,7158916128,200015,Recycling,Leather,2023-07-19
4659133,7959501239,200008,Incineration,Metal,2023-10-06
4134854,3029631660,200008,Repurposing,Leather,2024-03-28
7935948,7747673542,200020,Donation,Synthetic,2023-04-05
6494158,4456828065,200006,Recycling,Metal,2023-06-25
4659154,2810929781,200006,Repurposing,Metal,2023-10-24
6100958,1978322731,200011,Repurposing,Leather,2023-02-27
5052407,5437652366,200020,Repurposing,Metal,2023-11-26
5314554,5515219753,200015,Donation,Synthetic,2023-03-08
2299904,6974761525,200015,Recycling,Leather,2024-02-12
2037779,3363838860,200011,Donation,Synthetic,2024-05-14
9115667,6125904232,200011,Incineration,Paper,2024-08-25
2299925,8239332570,200015,Shredding,Leather,2024-02-12
6101020,9192032588,200011,Recycling,Metal,2023-08-21
8722462,9877439207,200008,Donation,Metal,2024-05-19
8198174,7395679670,200008,Repurposing,Paper,2024-10-01
4790304,5924279379,200008,Shredding,Paper,2024-09-30
7018545,3476094781,200010,Shredding,Metal,2023-05-03
6887489,3774167978,200015,Incineration,Metal,2023-06-17
9508932,4252401088,200027,Incineration,Synthetic,2024-09-05
4003919,4760425999,200010,Recycling,Metal,2024-08-03
8591440,2152653438,200026,Burial,Paper,2023-05-02
9508953,4158586677,200013,Donation,Leather,2024-09-08
4790375,8653901314,200027,Incineration,Leather,2023-06-16
7542905,5258021217,200020,Shredding,Metal,2024-12-01
3086466,7254574618,200010,Recycling,Synthetic,2023-04-13
8853647,5659960453,200011,Repurposing,Synthetic,2025-01-19
1775769,6530925580,200015,Donation,Paper,2023-04-04
5445793,6856549849,200006,Shredding,Synthetic,2024-10-07
5576869,5839709948,200015,Repurposing,Leather,2024-03-28
8460455,5741660625,200026,Incineration,Metal,2024-08-15
3086508,4343317903,200008,Recycling,Metal,2023-04-28
1251504,2549351671,200015,Donation,Metal,2023-03-18
9377970,9821133756,200013,Repurposing,Metal,2023-12-10
2824382,9528646338,200011,Donation,Paper,2023-05-13
6756543,9820548107,200015,Repurposing,Paper,2023-10-10
8853696,3768884858,200013,Repurposing,Metal,2023-06-24
4921542,4327836445,200015,Donation,Synthetic,2023-11-21
3479759,2363890184,200015,Donation,Synthetic,2023-06-18
1644753,7238868660,200020,Burial,Metal,2023-05-21
4528351,4983949489,200006,Incineration,Leather,2023-09-28
7411947,1953117721,200026,Burial,Synthetic,2023-12-03
9115884,1849568958,200026,Burial,Paper,2023-04-25
9378041,8203369802,200026,Burial,Leather,2023-12-14
4004091,4101878781,200008,Shredding,Metal,2024-10-16
5576957,5824297643,200013,Shredding,Leather,2023-01-20
8329482,7878572441,200010,Burial,Synthetic,2023-09-18
1513740,6660698477,200008,Incineration,Paper,2024-08-27
1906961,9857661741,200015,Burial,Metal,2023-12-01
6232346,9159033004,200027,Repurposing,Paper,2023-06-12
5576989,2494017662,200008,Recycling,Paper,2023-12-24
1775917,4537411423,200020,Repurposing,Leather,2023-05-23
3086649,1263105556,200011,Shredding,Metal,2023-09-06
1120576,9117911856,200020,Repurposing,Paper,2023-02-12
4266314,1045843975,200027,Recycling,Metal,2024-07-18
5708108,8228355895,200013,Burial,Metal,2023-02-24
7280976,6544791732,200026,Repurposing,Leather,2024-03-09
2824540,6072818551,200013,Burial,Leather,2023-07-13
4004194,1657953200,200015,Burial,Metal,2024-02-19
9640299,8268175207,200015,Incineration,Synthetic,2024-10-29
9640314,3386077214,200026,Donation,Leather,2024-09-10
1382782,3038210721,200006,Recycling,Leather,2024-03-19
7805324,9704509274,200015,Incineration,Paper,2023-03-15
2562458,2766426020,200013,Repurposing,Paper,2023-06-10
3742112,5865922200,200027,Shredding,Metal,2023-10-07
1120687,3625973189,200010,Shredding,Paper,2024-08-27
2300368,9953612185,200008,Incineration,Leather,2024-06-09
8591826,7505288829,200011,Donation,Leather,2023-10-15
1382873,6819200651,200008,Repurposing,Leather,2024-06-19
3086810,5866763183,200011,Donation,Leather,2023-03-06
4659678,7471672353,200015,Incineration,Leather,2023-10-07
1645025,1254745566,200020,Donation,Paper,2024-08-01
9247208,3623165019,200020,Repurposing,Paper,2024-12-11
5446123,4643642446,200015,Incineration,Paper,2023-03-05
5970415,7600029031,200015,Incineration,Synthetic,2024-12-07
2562551,3752884173,200008,Shredding,Paper,2024-10-29
2300409,5229427527,200013,Shredding,Paper,2024-03-16
6887935,8560008670,200026,Incineration,Synthetic,2024-10-19
8198658,7052838314,200010,Repurposing,Leather,2023-09-11
4790788,6794396579,200010,Shredding,Metal,2024-09-12
2955791,7592850753,200027,Burial,Synthetic,2023-10-20
3480095,5899617067,200010,Donation,Metal,2023-06-19
8591905,3879296024,200008,Incineration,Leather,2024-01-30
4135489,4165388922,200015,Donation,Synthetic,2023-05-01
7674435,3421214676,200008,Incineration,Leather,2024-03-18
9902686,1182837790,200013,Incineration,Paper,2024-01-08
1907302,3621495290,200006,Recycling,Paper,2024-11-08
6888039,3226085020,200013,Shredding,Metal,2024-03-07
4528743,2982114199,200010,Shredding,Synthetic,2023-09-20
1251951,5902696672,200027,Recycling,Synthetic,2023-07-25
6494833,8471928983,200015,Incineration,Synthetic,2024-08-29
8329843,2388804689,200010,Incineration,Synthetic,2023-04-09
5446303,4264973705,200011,Recycling,Synthetic,2023-11-23
6494882,4914023713,200020,Burial,Paper,2023-02-07
8460969,4121809281,200011,Donation,Paper,2024-04-11
3087019,8144386951,200008,Incineration,Synthetic,2024-12-22
4135608,6620889900,200027,Repurposing,Metal,2024-03-09
1514178,2484971454,200006,Incineration,Metal,2024-10-18
9247427,9026394042,200015,Incineration,Paper,2024-09-05
3742404,5436502413,200015,Incineration,Synthetic,2023-08-12
5315272,8381719851,200010,Shredding,Synthetic,2024-08-17
3349195,5819639773,200011,Recycling,Metal,2024-10-14
2955982,6118475459,200008,Donation,Paper,2024-07-15
7019215,4152513569,200026,Shredding,Paper,2024-09-19
5577426,1419294228,200010,Donation,Synthetic,2023-11-18
4397797,2571657238,200015,Burial,Paper,2024-10-06
7936749,5233612569,200013,Incineration,Synthetic,2024-11-30
2824946,7019683158,200011,Donation,Paper,2023-12-17
9902836,3250136443,200011,Shredding,Leather,2023-06-30
1252089,3287047891,200008,Repurposing,Synthetic,2023-04-25
2431742,3926957821,200010,Recycling,Leather,2024-11-06
8461056,1412808326,200011,Donation,Paper,2023-04-23
3087105,6837132421,200026,Repurposing,Leather,2024-10-18
8985345,5502417447,200013,Shredding,Paper,2023-04-15
9902857,9636202142,200006,Recycling,Synthetic,2024-04-22
4659979,8247275003,200006,Incineration,Synthetic,2023-03-25
7674638,9031367451,200011,Recycling,Metal,2024-07-07
5053205,9257798290,200008,Shredding,Paper,2024-11-14
1514280,3682098312,200027,Incineration,Paper,2023-03-16
8854320,4945631228,200015,Incineration,Leather,2024-09-05
4004656,3165566386,200026,Donation,Paper,2023-03-26
1907511,6574651889,200027,Repurposing,Paper,2024-05-15
5315385,8495259278,200026,Shredding,Synthetic,2024-05-21
7936845,5029663081,200013,Repurposing,Leather,2023-04-17
6757210,1061843254,200027,Shredding,Paper,2023-03-09
3611485,2394918682,200010,Repurposing,Leather,2023-08-22
9902966,7147284535,200013,Recycling,Metal,2024-09-25
2431863,3952055065,200027,Donation,Metal,2024-08-24
3087235,4495049098,200026,Recycling,Synthetic,2024-12-17
3480451,1113124503,200027,Recycling,Paper,2024-03-29
3480454,7741590054,200020,Recycling,Metal,2024-05-28
8461191,5933684819,200013,Incineration,Paper,2023-07-12
1252234,6096486578,200020,Recycling,Leather,2023-01-31
2825101,1705008460,200010,Donation,Paper,2023-07-01
2300819,5836245810,200013,Shredding,Synthetic,2023-11-30
4660115,8055519387,200006,Burial,Leather,2024-02-29
3349399,3253291492,200026,Shredding,Synthetic,2023-04-03
2694046,6058477548,200010,Donation,Leather,2023-07-04
9509793,1546341655,200020,Recycling,Leather,2023-11-01
8330158,6085104488,200020,Incineration,Metal,2024-05-06
4660150,5521545857,200027,Shredding,Metal,2024-07-29
9640906,5394791729,200026,Shredding,Metal,2024-12-09
8068051,1009017129,200015,Incineration,Metal,2023-10-28
3873753,4287486950,200020,Donation,Paper,2023-03-25
5184476,1040584377,200026,Repurposing,Metal,2023-06-16
9772012,8970129558,200006,Donation,Metal,2024-01-30
1252333,1295719131,200010,Donation,Synthetic,2023-12-04
6364148,9962826359,200027,Recycling,Metal,2024-08-10
2038773,2782415261,200027,Recycling,Metal,2024-04-25
1383428,2553620399,200026,Recycling,Leather,2023-08-31
3349513,9959107739,200027,Incineration,Metal,2024-11-21
9116687,7363504280,200013,Donation,Leather,2024-01-05
9772055,8450507977,200008,Donation,Leather,2024-04-18
5839903,5268568709,200020,Shredding,Leather,2024-07-29
7150629,1005581763,200011,Shredding,Paper,2024-12-13
3611686,6315309099,200013,Donation,Leather,2024-08-05
5970984,3428469036,200010,Donation,Paper,2024-03-20
5708859,7415422063,200008,Shredding,Paper,2024-10-08
9378887,3163603299,200008,Shredding,Metal,2024-11-18
8854612,5965659936,200026,Donation,Paper,2023-07-08
1121379,5636598203,200015,Recycling,Metal,2024-05-16
8592487,6814172076,200008,Incineration,Metal,2023-01-20
1514600,8042274179,200011,Burial,Synthetic,2023-12-20
4267114,9037523947,200015,Incineration,Synthetic,2024-05-08
3480683,9180689460,200013,Incineration,Metal,2023-11-06
9378922,8455581677,200008,Recycling,Paper,2024-02-24
5315695,6321817917,200027,Donation,Synthetic,2023-06-23
3480691,2175538681,200027,Incineration,Metal,2024-12-04
6233205,2149224873,200008,Repurposing,Paper,2023-03-21
8199292,9917257796,200006,Incineration,Synthetic,2023-11-09
8461437,2193814323,200015,Shredding,Paper,2023-02-22
4529288,6462477820,200006,Shredding,Paper,2023-02-13
2563209,7687594327,200020,Repurposing,Metal,2023-08-14
4922515,3647331794,200011,Donation,Paper,2023-05-17
3742877,5233534826,200011,Repurposing,Paper,2024-11-02
7806116,2237715333,200008,Incineration,Synthetic,2024-10-22
5840038,7268696269,200013,Shredding,Synthetic,2024-08-05
2301097,3428141231,200013,Shredding,Paper,2023-12-22
2038954,6259793433,200011,Repurposing,Metal,2024-05-15
4267179,2857109107,200010,Recycling,Synthetic,2024-06-10
9379005,4124666613,200013,Burial,Synthetic,2024-05-27
2038979,5879186955,200006,Repurposing,Leather,2024-08-09
5053640,8641868145,200010,Burial,Paper,2023-07-03
8854729,2872419669,200020,Shredding,Paper,2024-09-03
7675085,1738584781,200027,Recycling,Synthetic,2024-05-17
4267230,8948709265,200008,Burial,Leather,2023-10-01
7806175,5179282750,200006,Shredding,Metal,2024-02-16
2956520,4032569527,200020,Incineration,Synthetic,2024-02-16
1645818,4358960347,200027,Shredding,Metal,2024-04-02
9510151,9305181740,200011,Incineration,Synthetic,2023-03-22
3218697,2638341624,200011,Incineration,Synthetic,2024-06-10
9772301,3298882050,200013,Donation,Leather,2024-09-25
7413007,7791666205,200027,Recycling,Metal,2024-01-16
4005136,3030478755,200027,Burial,Paper,2024-08-04
8461592,4684073161,200008,Repurposing,Leather,2023-05-31
5971233,6934694636,200008,Incineration,Paper,2024-05-02
5840161,4574534392,200026,Repurposing,Synthetic,2024-02-03
6102305,7817830787,200015,Donation,Metal,2024-01-06
7150887,6219585996,200015,Repurposing,Synthetic,2023-11-04
5709112,2987970700,200010,Shredding,Synthetic,2023-11-21
8068421,8383820548,200013,Burial,Synthetic,2024-08-23
5709127,3998855706,200026,Recycling,Metal,2024-06-30
1776975,1905610444,200013,Recycling,Metal,2024-03-04
2825557,8641371279,200010,Shredding,Metal,2023-01-30
1908053,9086770707,200027,Donation,Synthetic,2024-10-16
3480920,2355306435,200020,Repurposing,Paper,2024-08-22
8330590,9032149835,200020,Incineration,Leather,2024-03-31
7019871,2566774492,200027,Recycling,Paper,2023-08-22
9641328,8188568526,200008,Burial,Synthetic,2024-09-01
5971332,5504320141,200006,Burial,Metal,2023-04-15
6495624,7149469572,200010,Donation,Synthetic,2024-09-22
4136339,9416501972,200020,Donation,Leather,2023-07-19
7282069,9594045026,200008,Donation,Paper,2023-01-29
8986025,3547309952,200010,Repurposing,Leather,2024-06-18
8592811,7735530454,200026,Repurposing,Paper,2024-07-18
4529588,4356611183,200020,Incineration,Paper,2024-08-04
4791736,9329890017,200013,Repurposing,Metal,2024-03-11
1121721,2826975771,200020,Burial,Paper,2023-08-13
1121730,8072890122,200020,Incineration,Metal,2023-06-13
8986055,4972871312,200006,Repurposing,Metal,2024-10-20
8986056,8777889732,200015,Recycling,Metal,2023-08-30
2301394,5868589002,200015,Incineration,Metal,2024-08-06
