ID,Area,Role,ClearanceLevel
80981,Reading Room,Supervisor,4
80984,Entrance,Guard,1
80986,Reading Room,Guard,1
80987,Entrance,Guard,1
80990,Reading Room,Supervisor,3
80991,Archives,Supervisor,3
80993,Archives,Guard,1
80994,Reading Room,Supervisor,5
80998,Reading Room,Guard,1
81000,Reading Room,Supervisor,3
81002,Reading Room,Guard,3
81004,Archives,Supervisor,5
81007,Entrance,Supervisor,4
81010,Archives,Guard,5
81012,Archives,Guard,2
81016,Reading Room,Guard,2
81031,Archives,Guard,1
81044,Entrance,Guard,1
81045,Entrance,Guard,3
81048,Reading Room,Guard,2
81056,Archives,Guard,2
81066,Archives,Supervisor,2
81076,Archives,Supervisor,5
81078,Archives,Guard,2
81083,Archives,Guard,1
81094,Entrance,Supervisor,3
81099,Archives,Supervisor,1
81110,Archives,Supervisor,5
81112,Archives,Guard,1
81113,Reading Room,Supervisor,4
81114,Reading Room,Supervisor,2
81122,Entrance,Supervisor,5
81123,Entrance,Supervisor,5
81130,Archives,Guard,5
81138,Reading Room,Supervisor,3
81139,Archives,Guard,1
81149,Archives,Supervisor,3
81151,Entrance,Guard,4
81152,Archives,Supervisor,4
81159,Reading Room,Supervisor,3
81162,Archives,Supervisor,2
81166,Entrance,Supervisor,4
81181,Entrance,Guard,2
81182,Entrance,Guard,3
81183,Archives,Supervisor,5
81190,Archives,Supervisor,2
81191,Entrance,Guard,2
81193,Reading Room,Supervisor,2
81196,Reading Room,Guard,3
81207,Archives,Supervisor,3
81210,Entrance,Guard,5
81229,Archives,Supervisor,4
81233,Reading Room,Supervisor,2
81235,Reading Room,Supervisor,5
81237,Archives,Guard,5
81243,Reading Room,Supervisor,3
81244,Reading Room,Supervisor,3
81249,Entrance,Supervisor,4
81251,Entrance,Supervisor,4
81255,Entrance,Guard,1
81258,Reading Room,Supervisor,2
81261,Reading Room,Guard,1
81273,Archives,Supervisor,2
81274,Reading Room,Guard,5
81278,Entrance,Guard,3
81280,Entrance,Guard,3
81304,Archives,Supervisor,2
81306,Reading Room,Guard,4
81308,Entrance,Guard,1
81317,Archives,Guard,2
81319,Entrance,Guard,3
81326,Reading Room,Guard,1
81337,Archives,Guard,1
81341,Archives,Supervisor,4
81344,Reading Room,Guard,1
81346,Reading Room,Supervisor,5
81348,Reading Room,Supervisor,1
81349,Entrance,Supervisor,2
81351,Archives,Supervisor,4
81356,Reading Room,Supervisor,5
81357,Reading Room,Supervisor,2
81363,Archives,Guard,5
81369,Archives,Supervisor,5
81373,Reading Room,Supervisor,5
81385,Reading Room,Guard,1
81387,Entrance,Guard,5
81392,Archives,Supervisor,3
81394,Archives,Supervisor,2
81402,Archives,Guard,1
81404,Archives,Guard,2
81405,Entrance,Supervisor,5
81413,Reading Room,Guard,2
81426,Archives,Guard,1
81433,Archives,Supervisor,2
81436,Reading Room,Supervisor,4
81443,Reading Room,Supervisor,2
81450,Entrance,Guard,5
81452,Entrance,Guard,1
81455,Reading Room,Supervisor,5
81456,Entrance,Supervisor,1
81468,Archives,Guard,1
81471,Archives,Supervisor,3
81476,Entrance,Supervisor,3
81479,Entrance,Supervisor,5
81481,Entrance,Guard,4
81484,Entrance,Supervisor,4
81488,Reading Room,Guard,5
81500,Reading Room,Supervisor,4
81505,Reading Room,Supervisor,2
81508,Reading Room,Supervisor,5
81511,Archives,Guard,1
81513,Archives,Supervisor,3
81521,Reading Room,Supervisor,4
81525,Archives,Supervisor,5
81529,Archives,Guard,1
81533,Entrance,Supervisor,3
81538,Archives,Supervisor,2
81546,Archives,Supervisor,4
81551,Archives,Guard,3
81554,Reading Room,Guard,5
81556,Archives,Supervisor,3
81559,Archives,Guard,2
81564,Archives,Supervisor,1
81579,Entrance,Supervisor,4
81580,Reading Room,Supervisor,4
81585,Entrance,Supervisor,2
81587,Archives,Guard,1
81588,Reading Room,Supervisor,2
81593,Reading Room,Supervisor,1
81599,Reading Room,Supervisor,1
81600,Reading Room,Supervisor,5
81605,Archives,Supervisor,1
81606,Entrance,Supervisor,2
81608,Reading Room,Guard,4
81612,Entrance,Guard,4
81615,Entrance,Guard,2
81625,Entrance,Guard,4
81632,Archives,Supervisor,4
81639,Reading Room,Supervisor,4
81646,Reading Room,Supervisor,3
81652,Entrance,Guard,5
81653,Reading Room,Guard,5
81662,Entrance,Supervisor,2
81663,Archives,Guard,4
81666,Reading Room,Guard,1
81669,Entrance,Supervisor,1
81672,Reading Room,Guard,2
81676,Archives,Guard,4
81678,Archives,Guard,3
81685,Entrance,Supervisor,1
81686,Archives,Guard,1
81690,Entrance,Guard,2
81700,Archives,Supervisor,4
81707,Entrance,Guard,5
81727,Archives,Guard,4
81728,Entrance,Guard,1
81731,Reading Room,Supervisor,3
81738,Archives,Supervisor,2
81739,Entrance,Supervisor,4
81760,Reading Room,Supervisor,5
81762,Archives,Supervisor,5
81763,Archives,Supervisor,3
81765,Entrance,Guard,5
81772,Archives,Supervisor,5
81775,Entrance,Guard,4
81779,Reading Room,Supervisor,5
81780,Archives,Supervisor,2
81781,Entrance,Supervisor,1
81783,Entrance,Supervisor,2
81784,Entrance,Guard,2
81785,Entrance,Supervisor,1
81786,Entrance,Supervisor,3
81793,Entrance,Supervisor,3
81803,Reading Room,Guard,3
81806,Archives,Guard,5
81811,Archives,Guard,4
81812,Archives,Supervisor,5
81813,Entrance,Supervisor,3
81816,Reading Room,Supervisor,1
81819,Entrance,Guard,2
81824,Reading Room,Guard,4
81825,Reading Room,Supervisor,1
81828,Archives,Supervisor,1
81829,Reading Room,Guard,5
81831,Reading Room,Guard,1
81832,Archives,Guard,1
81839,Reading Room,Supervisor,4
81841,Entrance,Supervisor,2
81848,Entrance,Guard,1
81849,Reading Room,Supervisor,3
81852,Archives,Guard,1
81857,Reading Room,Guard,3
81859,Reading Room,Supervisor,4
81867,Reading Room,Guard,3
81871,Entrance,Guard,1
81873,Entrance,Guard,1
81878,Archives,Supervisor,5
81879,Reading Room,Guard,5
81884,Entrance,Supervisor,2
81887,Entrance,Guard,2
81894,Archives,Supervisor,3
81911,Entrance,Supervisor,2
81913,Reading Room,Supervisor,1
81915,Reading Room,Guard,5
81921,Reading Room,Guard,4
81934,Reading Room,Guard,4
81938,Entrance,Guard,3
81940,Entrance,Guard,1
81942,Reading Room,Supervisor,5
81955,Reading Room,Guard,5
81956,Archives,Supervisor,5
81960,Entrance,Supervisor,5
81971,Entrance,Guard,3
81977,Entrance,Guard,1
81979,Entrance,Supervisor,2
81981,Reading Room,Guard,4
81982,Entrance,Guard,2
81985,Entrance,Supervisor,3
81995,Archives,Supervisor,4
82002,Reading Room,Supervisor,4
82011,Entrance,Guard,1
82013,Reading Room,Guard,4
82014,Archives,Guard,2
82016,Reading Room,Supervisor,3
82017,Entrance,Guard,2
82024,Reading Room,Supervisor,2
82026,Entrance,Supervisor,5
82028,Entrance,Guard,3
82038,Reading Room,Guard,4
82053,Entrance,Supervisor,3
82058,Archives,Guard,5
82061,Entrance,Guard,4
82073,Entrance,Supervisor,2
82077,Archives,Guard,1
82081,Entrance,Supervisor,1
82084,Reading Room,Guard,1
82088,Reading Room,Guard,1
82093,Reading Room,Supervisor,2
82094,Entrance,Supervisor,2
82098,Entrance,Guard,1
82104,Entrance,Guard,4
82107,Reading Room,Guard,1
82110,Reading Room,Supervisor,3
82130,Reading Room,Guard,4
82138,Entrance,Supervisor,2
82139,Reading Room,Guard,2
82145,Archives,Supervisor,4
82147,Entrance,Supervisor,3
82148,Archives,Guard,4
82155,Archives,Supervisor,5
82157,Reading Room,Supervisor,2
82164,Entrance,Guard,1
82173,Archives,Supervisor,3
82174,Entrance,Guard,4
82184,Archives,Supervisor,3
82186,Archives,Guard,5
82191,Archives,Guard,2
82193,Reading Room,Supervisor,5
82199,Entrance,Supervisor,4
82200,Entrance,Guard,4
82206,Archives,Supervisor,1
82207,Entrance,Supervisor,2
82208,Archives,Guard,2
82214,Archives,Guard,2
82219,Entrance,Supervisor,4
82225,Reading Room,Supervisor,2
82228,Entrance,Guard,4
82229,Reading Room,Guard,3
82234,Entrance,Supervisor,5
82235,Archives,Supervisor,4
82239,Entrance,Guard,4
82240,Reading Room,Supervisor,5
82247,Reading Room,Supervisor,2
82254,Archives,Supervisor,4
82256,Archives,Supervisor,2
82261,Archives,Supervisor,5
82266,Reading Room,Supervisor,3
82268,Entrance,Supervisor,5
82273,Entrance,Guard,1
82280,Entrance,Supervisor,3
82285,Reading Room,Supervisor,5
82290,Reading Room,Guard,5
82294,Reading Room,Guard,2
82308,Reading Room,Supervisor,2
82312,Reading Room,Supervisor,3
82314,Reading Room,Guard,4
82320,Entrance,Guard,5
82330,Entrance,Guard,2
82334,Entrance,Guard,1
82335,Entrance,Guard,5
82340,Reading Room,Supervisor,2
82342,Archives,Supervisor,1
82354,Entrance,Supervisor,1
82361,Entrance,Guard,3
82362,Archives,Supervisor,3
82363,Reading Room,Supervisor,1
82364,Entrance,Guard,4
82386,Entrance,Guard,4
82390,Archives,Supervisor,4
82395,Entrance,Supervisor,1
82406,Archives,Supervisor,2
82414,Archives,Supervisor,4
82415,Archives,Guard,3
82424,Archives,Guard,1
82426,Archives,Supervisor,1
82429,Reading Room,Supervisor,3
82438,Archives,Supervisor,3
82440,Reading Room,Supervisor,5
82452,Entrance,Supervisor,2
82454,Reading Room,Guard,1
82458,Reading Room,Guard,5
82464,Archives,Supervisor,1
82466,Entrance,Guard,2
82471,Archives,Guard,4
82477,Reading Room,Supervisor,4
82485,Entrance,Supervisor,1
82493,Entrance,Supervisor,2
82494,Entrance,Guard,4
82497,Entrance,Supervisor,4
82498,Reading Room,Guard,5
82507,Archives,Guard,5
82521,Entrance,Guard,1
82529,Entrance,Guard,5
82531,Archives,Guard,5
82533,Reading Room,Guard,2
82535,Archives,Guard,4
82536,Reading Room,Supervisor,1
82538,Reading Room,Supervisor,1
82539,Reading Room,Supervisor,1
82543,Entrance,Guard,2
82552,Archives,Guard,3
82555,Entrance,Guard,4
82565,Archives,Supervisor,4
82578,Entrance,Guard,2
82594,Reading Room,Guard,4
82595,Reading Room,Supervisor,5
82617,Reading Room,Guard,4
82620,Reading Room,Supervisor,3
82627,Entrance,Supervisor,5
82632,Reading Room,Supervisor,5
82633,Reading Room,Supervisor,1
82643,Reading Room,Guard,4
82644,Reading Room,Guard,1
82647,Archives,Supervisor,3
82651,Reading Room,Supervisor,5
82656,Entrance,Supervisor,1
82657,Archives,Guard,1
82660,Entrance,Guard,3
82663,Entrance,Supervisor,5
82667,Reading Room,Supervisor,1
82684,Archives,Supervisor,4
82694,Reading Room,Supervisor,5
82696,Entrance,Supervisor,3
82699,Entrance,Guard,3
82701,Archives,Supervisor,4
82709,Reading Room,Guard,1
82713,Archives,Supervisor,3
82715,Archives,Guard,4
82716,Reading Room,Supervisor,1
82725,Archives,Supervisor,2
82728,Entrance,Guard,1
82733,Entrance,Guard,4
82742,Entrance,Supervisor,3
82743,Archives,Supervisor,3
82746,Entrance,Supervisor,5
82757,Entrance,Guard,1
82758,Reading Room,Supervisor,5
82760,Archives,Guard,3
82770,Reading Room,Guard,2
82783,Archives,Guard,2
82791,Reading Room,Guard,2
82792,Reading Room,Supervisor,5
82795,Archives,Guard,4
82803,Reading Room,Guard,3
82804,Entrance,Supervisor,2
82805,Reading Room,Supervisor,5
82809,Reading Room,Supervisor,5
82810,Entrance,Supervisor,4
82813,Entrance,Guard,3
82824,Entrance,Supervisor,4
82827,Archives,Supervisor,4
82836,Archives,Supervisor,3
82839,Entrance,Supervisor,1
82841,Reading Room,Supervisor,2
82855,Reading Room,Guard,5
82861,Archives,Supervisor,2
82862,Entrance,Guard,1
82864,Archives,Supervisor,4
82866,Reading Room,Supervisor,3
82868,Entrance,Supervisor,3
82872,Reading Room,Supervisor,2
82875,Entrance,Guard,3
82876,Archives,Supervisor,2
82882,Archives,Guard,5
82885,Entrance,Supervisor,1
82887,Entrance,Supervisor,3
82888,Entrance,Guard,3
82892,Entrance,Guard,5
82897,Entrance,Guard,5
82898,Entrance,Guard,2
82905,Archives,Supervisor,2
82907,Reading Room,Supervisor,5
82909,Entrance,Supervisor,4
82922,Reading Room,Supervisor,3
82925,Entrance,Supervisor,4
82928,Reading Room,Supervisor,2
82942,Archives,Supervisor,4
82949,Archives,Supervisor,4
82956,Entrance,Supervisor,1
82961,Reading Room,Guard,1
82965,Entrance,Guard,1
82967,Archives,Guard,2
82971,Archives,Guard,5
82975,Reading Room,Guard,4
82977,Reading Room,Guard,3
82979,Reading Room,Supervisor,3
82981,Entrance,Guard,5
82984,Entrance,Guard,2
82995,Reading Room,Guard,2
83000,Reading Room,Supervisor,5
83002,Reading Room,Supervisor,5
83004,Archives,Supervisor,1
83006,Archives,Guard,5
83008,Reading Room,Guard,5
83014,Archives,Guard,1
83024,Entrance,Supervisor,4
83027,Reading Room,Supervisor,3
83028,Entrance,Supervisor,1
83038,Reading Room,Guard,4
83046,Entrance,Supervisor,3
83048,Reading Room,Supervisor,3
83061,Archives,Guard,5
83064,Entrance,Supervisor,5
83071,Archives,Guard,3
83072,Entrance,Supervisor,3
83082,Reading Room,Guard,2
83086,Archives,Supervisor,1
83091,Reading Room,Supervisor,5
83095,Reading Room,Supervisor,1
83099,Entrance,Guard,5
83103,Archives,Supervisor,4
83104,Entrance,Supervisor,1
83105,Reading Room,Supervisor,1
83107,Archives,Guard,2
83108,Entrance,Supervisor,2
83112,Entrance,Guard,1
83114,Reading Room,Supervisor,5
83124,Reading Room,Supervisor,4
83130,Entrance,Supervisor,2
83131,Entrance,Supervisor,5
83144,Entrance,Guard,2
83146,Reading Room,Guard,4
83152,Archives,Supervisor,5
83172,Entrance,Guard,5
83177,Archives,Guard,2
83183,Reading Room,Supervisor,1
83190,Entrance,Guard,4
83196,Entrance,Guard,4
83201,Archives,Supervisor,5
83202,Archives,Guard,5
83209,Archives,Supervisor,4
83219,Reading Room,Guard,3
83225,Archives,Supervisor,4
83229,Entrance,Supervisor,3
83230,Reading Room,Supervisor,1
83232,Entrance,Guard,5
83237,Archives,Guard,4
83239,Archives,Supervisor,5
83241,Entrance,Supervisor,4
83248,Archives,Guard,4
83255,Archives,Guard,1
83259,Entrance,Supervisor,1
83261,Entrance,Guard,2
83262,Reading Room,Supervisor,4
83265,Reading Room,Guard,4
83272,Reading Room,Guard,2
83274,Archives,Guard,1
83282,Entrance,Supervisor,4
83284,Entrance,Supervisor,2
83285,Entrance,Supervisor,1
83286,Entrance,Supervisor,1
83289,Reading Room,Guard,2
83293,Entrance,Supervisor,3
83294,Entrance,Supervisor,3
83295,Archives,Supervisor,5
83298,Archives,Supervisor,3
83300,Archives,Supervisor,1
83306,Entrance,Supervisor,1
83309,Reading Room,Supervisor,3
83310,Archives,Guard,1
83313,Reading Room,Supervisor,1
83314,Entrance,Guard,1
83316,Entrance,Supervisor,5
83317,Entrance,Supervisor,1
83325,Reading Room,Supervisor,4
83326,Reading Room,Guard,5
83331,Reading Room,Guard,1
83339,Reading Room,Guard,5
83343,Entrance,Guard,2
83349,Entrance,Supervisor,3
83350,Archives,Guard,1
83351,Reading Room,Supervisor,4
83352,Reading Room,Supervisor,3
83353,Entrance,Supervisor,4
83355,Reading Room,Supervisor,5
83357,Reading Room,Supervisor,3
83363,Archives,Guard,5
83364,Reading Room,Supervisor,2
83366,Reading Room,Guard,5
83374,Archives,Supervisor,1
83379,Reading Room,Guard,1
83394,Entrance,Supervisor,4
83397,Archives,Supervisor,2
83401,Entrance,Supervisor,4
83402,Reading Room,Supervisor,3
83403,Entrance,Supervisor,5
83404,Reading Room,Guard,3
83411,Reading Room,Supervisor,5
83413,Reading Room,Guard,4
83418,Archives,Supervisor,4
83422,Entrance,Guard,4
83437,Reading Room,Supervisor,1
83440,Archives,Guard,4
83441,Reading Room,Guard,5
83442,Reading Room,Supervisor,4
83469,Archives,Guard,2
83471,Reading Room,Supervisor,3
83476,Archives,Supervisor,2
83488,Entrance,Supervisor,3
83496,Entrance,Guard,4
83498,Archives,Guard,3
83502,Archives,Guard,1
83505,Entrance,Guard,2
83508,Reading Room,Guard,3
83512,Archives,Guard,1
83517,Entrance,Supervisor,5
83520,Entrance,Guard,4
83524,Archives,Supervisor,3
83550,Archives,Guard,4
83557,Archives,Guard,5
83563,Archives,Supervisor,3
83570,Entrance,Guard,1
83571,Entrance,Guard,2
83574,Archives,Supervisor,2
83579,Reading Room,Guard,2
83586,Archives,Guard,5
83593,Entrance,Guard,4
83600,Archives,Guard,5
83605,Archives,Guard,1
83609,Archives,Supervisor,3
83616,Entrance,Guard,5
83618,Reading Room,Supervisor,4
83621,Archives,Guard,3
83631,Reading Room,Guard,1
83636,Archives,Supervisor,3
83638,Entrance,Guard,3
83640,Entrance,Supervisor,3
83644,Reading Room,Guard,4
83645,Archives,Guard,5
83649,Entrance,Supervisor,2
83650,Reading Room,Guard,5
83654,Reading Room,Supervisor,2
83657,Reading Room,Guard,1
83664,Archives,Guard,1
83674,Reading Room,Guard,2
83677,Reading Room,Supervisor,1
83689,Reading Room,Supervisor,4
83690,Entrance,Supervisor,1
83699,Archives,Supervisor,4
83712,Reading Room,Supervisor,4
83734,Entrance,Supervisor,3
83737,Reading Room,Supervisor,2
83738,Archives,Supervisor,2
83745,Entrance,Supervisor,3
83749,Reading Room,Supervisor,5
83763,Reading Room,Guard,4
83765,Reading Room,Supervisor,3
83773,Entrance,Supervisor,4
83782,Entrance,Guard,2
83783,Reading Room,Supervisor,4
83792,Entrance,Supervisor,1
83797,Reading Room,Supervisor,4
83804,Reading Room,Guard,1
83807,Reading Room,Guard,2
83809,Entrance,Supervisor,2
83814,Archives,Supervisor,2
83819,Entrance,Guard,4
83821,Reading Room,Guard,1
83828,Archives,Guard,1
83829,Entrance,Guard,4
83834,Archives,Guard,1
83845,Entrance,Supervisor,1
83847,Archives,Guard,2
83848,Archives,Supervisor,5
83852,Entrance,Supervisor,1
83856,Reading Room,Supervisor,2
83861,Reading Room,Guard,3
83877,Reading Room,Guard,5
83879,Archives,Supervisor,1
83881,Archives,Guard,1
83882,Archives,Guard,5
83889,Archives,Supervisor,2
83891,Archives,Supervisor,2
83894,Entrance,Guard,5
83895,Reading Room,Supervisor,4
83899,Archives,Guard,1
83907,Reading Room,Guard,5
83915,Reading Room,Supervisor,4
83916,Entrance,Supervisor,3
83919,Archives,Supervisor,1
83920,Archives,Supervisor,5
83924,Archives,Supervisor,4
83928,Entrance,Supervisor,4
83933,Reading Room,Guard,5
83935,Entrance,Supervisor,5
83940,Entrance,Supervisor,3
83943,Archives,Guard,2
83944,Reading Room,Supervisor,4
83948,Entrance,Supervisor,3
83951,Entrance,Guard,5
83959,Entrance,Guard,5
83961,Entrance,Guard,3
83977,Entrance,Supervisor,2
83979,Reading Room,Guard,5
83987,Archives,Guard,5
83988,Entrance,Supervisor,5
83993,Archives,Supervisor,1
83999,Entrance,Supervisor,2
84000,Reading Room,Guard,2
84002,Reading Room,Supervisor,1
84011,Archives,Guard,5
84017,Reading Room,Guard,3
84018,Reading Room,Supervisor,3
84021,Reading Room,Supervisor,3
84023,Reading Room,Supervisor,1
84024,Entrance,Supervisor,1
84029,Archives,Guard,5
84032,Archives,Supervisor,2
84038,Reading Room,Supervisor,4
84046,Reading Room,Guard,3
84047,Entrance,Guard,2
84048,Archives,Guard,1
84054,Reading Room,Supervisor,5
84061,Reading Room,Guard,1
84064,Reading Room,Guard,5
84065,Archives,Supervisor,3
84068,Entrance,Supervisor,4
84077,Entrance,Supervisor,4
84079,Archives,Supervisor,5
84082,Reading Room,Guard,5
84083,Archives,Supervisor,4
84098,Archives,Supervisor,5
84102,Entrance,Supervisor,2
84104,Entrance,Supervisor,3
84116,Archives,Supervisor,5
84122,Entrance,Guard,2
84125,Archives,Guard,4
84131,Reading Room,Guard,4
84135,Archives,Supervisor,4
84144,Archives,Guard,2
84148,Archives,Guard,4
84152,Archives,Supervisor,1
84154,Archives,Supervisor,5
84162,Reading Room,Supervisor,5
84164,Archives,Guard,1
84167,Entrance,Supervisor,5
84169,Reading Room,Guard,4
84176,Archives,Guard,5
84178,Archives,Supervisor,2
84181,Archives,Supervisor,4
84185,Entrance,Supervisor,2
84186,Reading Room,Guard,5
84191,Reading Room,Guard,1
84193,Reading Room,Supervisor,5
84194,Archives,Supervisor,4
84202,Reading Room,Guard,1
84203,Archives,Guard,1
84215,Entrance,Guard,2
84225,Archives,Guard,2
84229,Entrance,Supervisor,4
84230,Reading Room,Supervisor,2
84231,Reading Room,Guard,4
84234,Reading Room,Guard,5
84247,Archives,Guard,1
84257,Archives,Guard,4
84258,Archives,Supervisor,5
84259,Reading Room,Guard,5
84261,Reading Room,Guard,4
84263,Entrance,Supervisor,3
84267,Entrance,Supervisor,4
84273,Reading Room,Supervisor,2
84280,Reading Room,Supervisor,3
84285,Archives,Supervisor,5
84289,Reading Room,Supervisor,4
84302,Archives,Supervisor,3
84305,Reading Room,Supervisor,1
84317,Entrance,Guard,4
84327,Entrance,Supervisor,4
84331,Entrance,Supervisor,2
84337,Reading Room,Guard,4
84342,Entrance,Guard,1
84354,Reading Room,Guard,5
84359,Entrance,Supervisor,1
84360,Reading Room,Guard,5
84368,Archives,Guard,4
84377,Reading Room,Supervisor,4
84384,Reading Room,Guard,1
84388,Reading Room,Supervisor,1
84389,Reading Room,Supervisor,5
84396,Entrance,Guard,2
84397,Entrance,Supervisor,1
84407,Entrance,Guard,4
84412,Entrance,Guard,5
84419,Archives,Guard,2
84430,Entrance,Supervisor,1
84434,Archives,Supervisor,2
84439,Archives,Guard,4
84442,Archives,Guard,4
84443,Archives,Guard,5
84444,Reading Room,Supervisor,1
84447,Archives,Guard,3
84448,Archives,Supervisor,3
84455,Entrance,Supervisor,1
84460,Archives,Supervisor,1
84469,Archives,Guard,5
84477,Entrance,Guard,1
84485,Archives,Supervisor,3
84493,Archives,Guard,3
84499,Entrance,Supervisor,1
84501,Entrance,Supervisor,4
84510,Reading Room,Guard,2
84511,Entrance,Supervisor,3
84515,Entrance,Guard,1
84528,Entrance,Supervisor,1
84541,Entrance,Supervisor,3
84545,Entrance,Supervisor,4
84547,Entrance,Guard,5
84559,Archives,Supervisor,4
84564,Reading Room,Supervisor,3
84577,Archives,Supervisor,3
84580,Entrance,Supervisor,2
84581,Archives,Supervisor,4
84584,Reading Room,Supervisor,3
84590,Entrance,Supervisor,1
84611,Archives,Supervisor,3
84613,Reading Room,Supervisor,5
84619,Archives,Guard,5
84621,Archives,Supervisor,4
84623,Reading Room,Supervisor,5
84626,Archives,Supervisor,4
84639,Entrance,Guard,3
84648,Archives,Guard,4
84652,Archives,Supervisor,5
84659,Archives,Guard,1
84662,Archives,Supervisor,5
84670,Archives,Guard,2
84678,Archives,Supervisor,5
84684,Reading Room,Supervisor,3
84689,Archives,Supervisor,2
84694,Reading Room,Guard,2
84705,Entrance,Supervisor,5
84707,Reading Room,Guard,4
84712,Entrance,Supervisor,1
84714,Reading Room,Supervisor,5
84717,Reading Room,Supervisor,1
84723,Reading Room,Guard,4
84724,Entrance,Supervisor,3
84736,Entrance,Supervisor,5
84746,Reading Room,Supervisor,4
84749,Reading Room,Supervisor,3
84758,Entrance,Supervisor,3
84764,Entrance,Guard,3
84779,Reading Room,Guard,1
84785,Reading Room,Guard,2
84797,Reading Room,Supervisor,2
84805,Reading Room,Supervisor,5
84809,Entrance,Supervisor,2
84814,Archives,Guard,5
84815,Archives,Supervisor,1
84825,Reading Room,Guard,5
84834,Reading Room,Guard,4
84841,Reading Room,Guard,5
84845,Entrance,Guard,3
84849,Entrance,Guard,1
84850,Entrance,Supervisor,2
84852,Archives,Guard,3
84856,Archives,Guard,3
84857,Reading Room,Supervisor,1
84858,Entrance,Supervisor,5
84867,Entrance,Guard,4
84869,Reading Room,Guard,2
84870,Entrance,Supervisor,4
84877,Reading Room,Supervisor,3
84893,Archives,Supervisor,3
84894,Entrance,Supervisor,5
84901,Entrance,Guard,2
84903,Entrance,Supervisor,4
84905,Entrance,Supervisor,5
84908,Archives,Guard,5
84912,Reading Room,Supervisor,1
84916,Archives,Guard,5
84920,Entrance,Guard,1
84937,Archives,Guard,1
84943,Archives,Guard,3
84960,Reading Room,Guard,5
84964,Reading Room,Supervisor,1
84968,Archives,Supervisor,2
84972,Archives,Supervisor,1
84976,Reading Room,Guard,5
84977,Reading Room,Supervisor,3
84981,Reading Room,Guard,3
84982,Reading Room,Supervisor,2
84990,Archives,Supervisor,4
84996,Entrance,Supervisor,2
84997,Entrance,Supervisor,4
85002,Entrance,Guard,4
85004,Reading Room,Guard,1
85008,Reading Room,Supervisor,5
85013,Entrance,Guard,2
85018,Entrance,Supervisor,1
85019,Entrance,Guard,3
85028,Archives,Guard,5
85038,Reading Room,Guard,4
85045,Archives,Supervisor,4
85052,Entrance,Guard,3
85053,Reading Room,Supervisor,2
85057,Reading Room,Guard,3
85064,Archives,Supervisor,4
85068,Reading Room,Supervisor,1
85071,Archives,Guard,3
85076,Entrance,Supervisor,4
85089,Reading Room,Supervisor,1
85093,Reading Room,Guard,1
85096,Archives,Guard,4
85099,Reading Room,Supervisor,1
85104,Archives,Supervisor,1
85106,Entrance,Supervisor,5
85114,Entrance,Supervisor,1
85116,Reading Room,Guard,3
85119,Reading Room,Guard,4
85121,Entrance,Guard,3
85124,Archives,Guard,5
85125,Reading Room,Guard,1
85128,Entrance,Guard,5
85130,Archives,Supervisor,5
85134,Reading Room,Guard,5
85135,Reading Room,Supervisor,2
85139,Reading Room,Guard,1
85150,Reading Room,Guard,1
85164,Reading Room,Supervisor,1
85169,Entrance,Guard,4
85173,Reading Room,Guard,4
85182,Entrance,Supervisor,4
85187,Reading Room,Guard,1
85191,Archives,Supervisor,5
85196,Reading Room,Guard,3
85198,Entrance,Guard,3
85202,Entrance,Guard,3
85210,Archives,Guard,2
85211,Entrance,Supervisor,4
85217,Archives,Supervisor,5
85222,Entrance,Supervisor,4
85223,Reading Room,Supervisor,1
85224,Archives,Supervisor,2
85225,Reading Room,Guard,4
85233,Reading Room,Supervisor,3
85250,Entrance,Supervisor,5
85257,Entrance,Supervisor,3
85265,Reading Room,Guard,4
85272,Archives,Guard,1
85273,Entrance,Supervisor,2
85278,Archives,Guard,4
85291,Entrance,Supervisor,3
85292,Reading Room,Supervisor,3
85294,Entrance,Supervisor,2
85309,Archives,Supervisor,2
85329,Archives,Supervisor,2
85331,Archives,Guard,4
85338,Entrance,Guard,4
85343,Entrance,Guard,3
85344,Entrance,Guard,5
85348,Reading Room,Supervisor,3
85350,Archives,Supervisor,2
85360,Archives,Guard,5
85362,Entrance,Supervisor,3
85369,Entrance,Supervisor,4
85373,Archives,Guard,3
85378,Archives,Supervisor,2
85379,Reading Room,Supervisor,4
85381,Reading Room,Supervisor,1
85386,Reading Room,Guard,3
85388,Archives,Guard,4
85393,Reading Room,Guard,3
85405,Archives,Guard,1
85417,Archives,Supervisor,3
85420,Entrance,Supervisor,2
85422,Archives,Supervisor,4
85425,Reading Room,Guard,5
85432,Reading Room,Supervisor,3
85433,Entrance,Guard,2
85434,Archives,Supervisor,4
85437,Reading Room,Supervisor,5
85448,Entrance,Guard,4
85454,Reading Room,Guard,1
85458,Reading Room,Supervisor,2
85459,Archives,Supervisor,1
85470,Archives,Guard,5
85472,Entrance,Supervisor,4
85475,Entrance,Supervisor,5
85476,Archives,Supervisor,2
85477,Reading Room,Guard,5
85490,Archives,Guard,2
85492,Entrance,Supervisor,4
85493,Archives,Supervisor,2
85501,Entrance,Guard,5
85524,Reading Room,Guard,5
85528,Archives,Supervisor,3
85531,Archives,Guard,2
85535,Reading Room,Guard,1
85537,Archives,Supervisor,2
85542,Entrance,Guard,4
85550,Archives,Supervisor,5
85555,Archives,Supervisor,3
85556,Archives,Guard,2
85561,Reading Room,Guard,5
