Upkeep_ID,Book_ID,Conservator_ID,Tools_Used,Reason_for_Upkeep,Date
36902384,5390437863,200007,Brush,Staining,2024-05-25
94049780,8512809154,200030,Tweezers,Cover damage,2024-01-10
23139832,7478873636,200012,Scissors,Dust accumulation,2023-08-16
87365117,8311472835,200014,Tweezers,Faded text,2023-06-12
21566974,3784277267,200025,Tweezers,Mold growth,2023-01-29
44111359,4435448458,200016,Brush,Loose binding,2024-08-25
85530112,7261887544,200016,Binding Tape,Loose binding,2024-10-15
30086664,3213839277,200012,Binding Tape,Mold growth,2025-01-05
74913291,6125836893,200028,Scalpel,Aging and brittleness,2023-10-13
32970252,7132280903,200028,Binding Tape,Torn pages,2024-09-17
81860109,5850136001,200016,Tweezers,Staining,2023-02-17
41752082,3737533968,200014,Glue,Faded text,2023-02-11
84481559,2558283630,200014,Clamps,Loose binding,2024-09-01
15406616,5160134568,200030,Scissors,Loose binding,2024-02-16
89986586,3400454650,200012,Scalpel,Torn pages,2024-12-01
70063646,5679614183,200016,Tweezers,Insect damage,2023-09-28
91297312,5144359469,200029,Glue,Loose binding,2023-09-08
70194723,6399321030,200012,Clamps,Dust accumulation,2023-11-19
94443045,5275296319,200028,Tweezers,Staining,2024-10-01
77010475,4311055014,200007,Glue,Aging and brittleness,2024-06-14
35329582,2447083024,200007,Binding Tape,Loose binding,2023-09-05
36116016,5733628573,200007,Scissors,Insect damage,2024-01-30
83826225,1451139669,200028,Glue,Dust accumulation,2024-02-25
84350513,4886671065,200025,Scalpel,Insect damage,2023-10-25
15799859,3957687836,200007,Brush,Torn pages,2024-12-01
83433014,4383310654,200002,Clamps,Loose binding,2023-05-15
69408312,8611197606,200016,Scalpel,Faded text,2023-03-10
53941819,5161262568,200014,Binding Tape,Torn pages,2023-11-19
66786895,6762127187,200028,Binding Tape,Dust accumulation,2024-06-04
79763026,9795632831,200030,Glue,Aging and brittleness,2023-04-03
75175510,5617672279,200016,Tweezers,Mold growth,2023-02-15
26154588,2979818010,200002,Scissors,Faded text,2024-04-28
59053665,2207148192,200029,Clamps,Faded text,2023-03-25
76093031,1623831698,200025,Scalpel,Cover damage,2024-11-22
91559528,7309763033,200014,Clamps,Water damage,2023-02-17
34412138,5772260360,200007,Tweezers,Mold growth,2024-09-16
75961964,4058400574,200014,Brush,Loose binding,2024-09-11
40834676,2174818753,200025,Tweezers,Water damage,2024-01-03
40441463,2238489971,200028,Clamps,Staining,2023-11-28
52762231,2286593938,200030,Scalpel,Aging and brittleness,2024-06-04
11343486,2933907565,200016,Brush,Loose binding,2023-05-18
73078399,4825893660,200016,Tweezers,Dust accumulation,2024-07-22
74389119,8151840534,200012,Brush,Insect damage,2023-06-07
27858566,2976416265,200016,Brush,Staining,2023-09-28
72554120,1813773963,200014,Brush,Loose binding,2024-11-25
72291979,1793810725,200025,Binding Tape,Insect damage,2024-01-25
85268111,5897756231,200002,Tweezers,Water damage,2024-10-20
11605648,6241579178,200025,Binding Tape,Torn pages,2023-02-22
34281112,6779617969,200025,Glue,Faded text,2024-02-08
74651289,2506597518,200007,Scalpel,Dust accumulation,2024-05-25
59315868,4650764674,200016,Scissors,Staining,2024-06-25
19994270,3481745569,200028,Scissors,Mold growth,2024-06-02
55252638,7210163088,200016,Tweezers,Staining,2025-01-01
77272736,5628685342,200028,Glue,Insect damage,2024-02-19
81204897,3726438404,200002,Glue,Torn pages,2023-06-07
57218721,8389298233,200028,Binding Tape,Dust accumulation,2023-05-24
93525667,6390697606,200025,Brush,Faded text,2024-02-26
48305826,2232382162,200016,Scalpel,Aging and brittleness,2024-11-15
80287396,9815232515,200002,Scalpel,Insect damage,2024-07-06
46601892,1299203344,200030,Binding Tape,Loose binding,2024-05-31
71112362,7595707027,200007,Binding Tape,Staining,2023-06-26
50271915,5280967603,200014,Scalpel,Aging and brittleness,2023-12-09
61413039,2325497427,200012,Tweezers,Aging and brittleness,2024-01-04
65083056,3098793934,200029,Tweezers,Water damage,2024-04-16
28645041,8384663539,200002,Glue,Torn pages,2023-07-28
35329713,4416795863,200016,Tweezers,Dust accumulation,2023-02-03
75175599,3007414875,200025,Binding Tape,Torn pages,2024-11-17
54597298,3657558280,200030,Scissors,Torn pages,2024-07-25
77797045,4968081577,200002,Clamps,Dust accumulation,2024-12-08
61413045,2382366152,200025,Scalpel,Mold growth,2023-08-20
61413047,6772529934,200016,Binding Tape,Staining,2023-07-19
17897147,2822362394,200025,Scissors,Water damage,2024-09-04
26547903,7753086352,200029,Clamps,Water damage,2024-07-05
93918918,1794287594,200016,Clamps,Mold growth,2024-06-21
82515654,5710623766,200030,Scalpel,Aging and brittleness,2024-01-19
44766922,7239303193,200030,Brush,Dust accumulation,2024-06-27
14227149,2365339884,200028,Clamps,Dust accumulation,2024-04-24
61675214,7225567050,200028,Brush,Dust accumulation,2024-07-11
89724627,4773233773,200007,Tweezers,Water damage,2023-03-28
45422292,6756378747,200007,Scalpel,Mold growth,2024-11-30
26023642,3207839425,200014,Scalpel,Faded text,2024-03-06
93525723,6318081818,200028,Scissors,Staining,2024-11-03
26285786,3961130230,200007,Clamps,Torn pages,2024-11-28
82122464,3701585548,200030,Tweezers,Water damage,2023-02-28
91166433,7947939577,200016,Clamps,Aging and brittleness,2024-08-01
22222561,4332111939,200014,Scalpel,Mold growth,2024-10-05
15144684,7690912539,200016,Brush,Staining,2023-03-02
96540396,6951510019,200029,Scissors,Loose binding,2024-05-13
49485551,3086661928,200029,Scissors,Cover damage,2025-01-14
50534130,5271534355,200030,Scalpel,Aging and brittleness,2024-06-24
36509436,7499508005,200007,Tweezers,Aging and brittleness,2024-01-12
39524093,7662942875,200012,Tweezers,Torn pages,2023-08-09
41228031,8808174199,200028,Binding Tape,Faded text,2023-06-11
33101573,5607410431,200007,Glue,Loose binding,2023-05-18
58660614,6582145080,200016,Clamps,Torn pages,2023-09-21
52107023,1374917942,200025,Clamps,Dust accumulation,2025-01-04
15800082,8504993911,200007,Scissors,Mold growth,2024-05-11
73340695,4565918569,200012,Scalpel,Loose binding,2023-06-27
24712986,5877846797,200002,Tweezers,Cover damage,2024-04-29
50403099,5329098321,200007,Glue,Cover damage,2024-05-18
93263642,9116183801,200028,Glue,Cover damage,2024-10-18
24057629,3797448304,200030,Binding Tape,Mold growth,2024-03-30
78845723,2767577957,200012,Scalpel,Insect damage,2024-02-27
14751523,2328400513,200012,Tweezers,Faded text,2023-05-30
17766184,1058304941,200007,Scissors,Aging and brittleness,2023-02-25
15800104,5820015816,200029,Glue,Loose binding,2024-03-18
91297576,3040910040,200028,Brush,Staining,2023-09-17
74127145,1594584936,200002,Tweezers,Water damage,2025-01-08
98768684,9849640018,200007,Tweezers,Dust accumulation,2023-04-07
24713005,7052483257,200016,Tweezers,Insect damage,2023-05-20
41097006,9617615787,200002,Scalpel,Insect damage,2024-12-07
15013678,2278118698,200012,Clamps,Cover damage,2024-06-11
22877996,6092255835,200012,Scalpel,Loose binding,2023-12-31
75962162,4699577279,200007,Glue,Torn pages,2024-06-25
88676146,3269949028,200012,Brush,Faded text,2024-11-26
30349108,9744675607,200025,Clamps,Cover damage,2023-12-23
87496505,7076813183,200002,Scalpel,Faded text,2023-12-02
47257404,7613017609,200012,Brush,Aging and brittleness,2024-10-17
23140156,8949818773,200030,Binding Tape,Dust accumulation,2025-01-14
23402304,7068649588,200029,Binding Tape,Insect damage,2023-04-28
48174916,3042575559,200029,Scissors,Staining,2023-05-12
64034634,3485322433,200025,Clamps,Aging and brittleness,2023-08-16
36771666,8294608821,200007,Clamps,Faded text,2024-06-25
54073173,4677262147,200029,Scissors,Dust accumulation,2023-10-16
48961367,1183056537,200012,Brush,Aging and brittleness,2023-05-15
56039257,9343025897,200016,Binding Tape,Loose binding,2024-09-23
38475609,5625394027,200028,Tweezers,Aging and brittleness,2024-11-14
85661536,6536374570,200025,Binding Tape,Dust accumulation,2023-10-19
83695466,2186889181,200029,Binding Tape,Water damage,2023-04-15
23664504,1228461329,200028,Tweezers,Mold growth,2023-10-19
75437945,7257856486,200028,Glue,Torn pages,2024-04-12
57612155,5892641329,200025,Clamps,Dust accumulation,2023-08-08
11474813,8093747691,200012,Glue,Insect damage,2024-01-14
49092478,2582057150,200016,Clamps,Faded text,2023-07-07
93001602,2198839369,200028,Tweezers,Insect damage,2024-06-10
93788035,9196299945,200025,Clamps,Aging and brittleness,2024-01-28
18421638,5142668746,200016,Binding Tape,Insect damage,2023-09-01
96671625,2908626531,200029,Brush,Loose binding,2024-12-31
11605897,2414798597,200002,Binding Tape,Faded text,2023-10-10
65476491,1403035763,200029,Scissors,Dust accumulation,2023-02-14
81729425,9910578281,200002,Clamps,Cover damage,2023-11-09
13309843,7449205232,200002,Glue,Staining,2023-05-23
40703893,8698371144,200014,Binding Tape,Aging and brittleness,2024-05-24
82384793,8114091320,200012,Tweezers,Torn pages,2025-01-17
80418716,2984152109,200030,Glue,Loose binding,2023-05-23
52238236,4804496978,200030,Binding Tape,Faded text,2023-08-24
33494941,8562802023,200002,Tweezers,Insect damage,2024-08-17
92215199,7923811860,200002,Tweezers,Loose binding,2023-10-16
22878120,6163555190,200025,Brush,Aging and brittleness,2023-10-29
75962285,1985212509,200007,Glue,Loose binding,2023-04-02
19470254,1817640322,200007,Scalpel,Dust accumulation,2024-06-28
15144881,5269119471,200007,Scissors,Torn pages,2023-07-03
81205169,4004965725,200025,Binding Tape,Loose binding,2023-08-03
46340020,7410979869,200028,Glue,Insect damage,2024-09-01
64165816,1159455924,200007,Tweezers,Cover damage,2024-08-25
16586681,2898417539,200030,Scalpel,Aging and brittleness,2024-08-27
46208956,9211084462,200007,Glue,Faded text,2023-08-30
87889857,9347086645,200016,Binding Tape,Dust accumulation,2024-05-05
61151171,3887376166,200014,Clamps,Mold growth,2024-01-06
64165831,5121409571,200014,Brush,Staining,2023-06-11
40703943,7054068591,200030,Scalpel,Torn pages,2024-11-04
53024713,8945172598,200014,Brush,Aging and brittleness,2023-11-15
88152011,8130109011,200029,Tweezers,Cover damage,2023-12-05
77273043,5271752567,200014,Scissors,Faded text,2023-10-16
54990811,5298700120,200002,Scissors,Mold growth,2024-02-23
50403291,3809840319,200007,Tweezers,Dust accumulation,2023-12-06
32839652,4385162656,200030,Binding Tape,Cover damage,2023-12-19
57087977,5624531369,200012,Clamps,Staining,2024-05-06
31791081,1642558778,200012,Binding Tape,Aging and brittleness,2024-06-17
28645361,5817454697,200007,Tweezers,Cover damage,2023-05-25
82515954,8235601778,200016,Scissors,Faded text,2024-05-09
91428854,7239312717,200012,Scalpel,Torn pages,2024-03-01
88414212,1170686640,200007,Tweezers,Cover damage,2024-08-13
52762629,2170591074,200028,Clamps,Mold growth,2024-08-21
81205254,2857138485,200030,Binding Tape,Insect damage,2024-05-28
89069575,9516154099,200012,Scalpel,Water damage,2024-03-31
24057865,3788250827,200028,Clamps,Staining,2024-04-14
76093454,2377734201,200002,Tweezers,Dust accumulation,2023-12-23
87889939,6317417814,200029,Scalpel,Mold growth,2023-02-25
77535251,8789099966,200012,Glue,Water damage,2023-02-28
69277718,6780106327,200012,Tweezers,Mold growth,2023-11-19
29169690,6633220312,200029,Brush,Water damage,2023-04-21
45815835,3574118952,200025,Clamps,Aging and brittleness,2024-02-20
18290718,3678712699,200029,Brush,Faded text,2024-01-11
16586783,1833270060,200002,Brush,Mold growth,2024-10-06
29038626,7139324620,200028,Brush,Loose binding,2024-11-04
50272300,6057226728,200016,Tweezers,Cover damage,2023-07-06
82909231,9725873142,200029,Tweezers,Aging and brittleness,2023-05-19
81336368,2877840568,200007,Tweezers,Mold growth,2023-05-13
35854390,2053461139,200028,Glue,Mold growth,2023-12-23
95361080,2950794020,200030,Tweezers,Mold growth,2024-03-07
13965370,7612088167,200002,Brush,Cover damage,2023-06-10
66787387,4429319669,200029,Binding Tape,Mold growth,2024-11-13
13310010,9047835378,200007,Scissors,Loose binding,2023-11-03
32577597,3584743979,200012,Scissors,Aging and brittleness,2024-04-28
53024833,8577470449,200007,Scalpel,Aging and brittleness,2023-08-07
50927684,1452200909,200025,Binding Tape,Cover damage,2025-01-14
18815051,4221442747,200016,Tweezers,Loose binding,2024-12-02
44898380,1264777581,200012,Tweezers,Mold growth,2023-01-23
35330127,6146825609,200007,Binding Tape,Water damage,2024-05-13
17504340,3668074912,200012,Binding Tape,Aging and brittleness,2024-06-07
91035733,5301358746,200028,Clamps,Insect damage,2024-04-23
80681058,9277475025,200002,Binding Tape,Cover damage,2023-08-27
58136675,8876164976,200002,Binding Tape,Faded text,2024-11-23
26024036,7490724287,200002,Clamps,Dust accumulation,2024-06-12
78583917,1812542198,200016,Scissors,Loose binding,2023-02-15
27859055,6061217374,200029,Tweezers,Aging and brittleness,2024-03-22
32577654,1907521733,200028,Clamps,Water damage,2024-06-04
60102775,3724739951,200029,Binding Tape,Faded text,2024-07-20
69539967,9857957432,200012,Scissors,Staining,2023-03-27
51189888,9943523056,200025,Clamps,Mold growth,2023-08-27
70457473,1988478790,200002,Glue,Dust accumulation,2024-11-09
57481350,7109440980,200007,Clamps,Loose binding,2023-02-26
94050443,6652125208,200025,Brush,Water damage,2023-11-20
64559245,2437780896,200002,Scalpel,Loose binding,2023-03-23
81467538,5100126569,200025,Scalpel,Water damage,2023-02-11
92346521,4800481095,200007,Brush,Water damage,2024-07-18
30480544,9915903888,200002,Scalpel,Water damage,2023-10-18
32315552,4614897787,200007,Binding Tape,Dust accumulation,2024-11-19
52631716,5583373362,200030,Tweezers,Staining,2024-09-09
72292528,1509285625,200014,Clamps,Mold growth,2023-11-19
11212977,9897138776,200002,Tweezers,Faded text,2024-10-24
89594034,1936643403,200030,Clamps,Staining,2023-08-02
37558451,9076911217,200012,Binding Tape,Cover damage,2023-02-06
13310132,1884110036,200012,Scalpel,Loose binding,2024-08-05
32708792,8094876191,200025,Binding Tape,Staining,2023-03-28
91691192,9010688535,200012,Scissors,Dust accumulation,2024-08-28
69540026,4453848813,200012,Clamps,Staining,2024-08-31
23664828,4332224409,200014,Scalpel,Mold growth,2023-05-24
38869190,2093554333,200025,Glue,Insect damage,2023-06-07
83040468,7000040422,200007,Glue,Water damage,2024-11-28
24844510,5502489769,200014,Binding Tape,Cover damage,2023-02-05
75045086,7975380746,200028,Clamps,Torn pages,2024-05-08
76749026,5310107783,200014,Glue,Staining,2023-09-08
93919458,3587455621,200016,Tweezers,Torn pages,2024-07-17
46209252,9014456274,200014,Tweezers,Mold growth,2024-12-18
68360422,5562712073,200030,Scissors,Insect damage,2023-02-07
57088236,4124824346,200016,Tweezers,Water damage,2024-02-03
27597038,2219848805,200030,Tweezers,Loose binding,2024-03-05
37427446,4114781118,200007,Scissors,Staining,2023-10-06
19077367,8989270747,200014,Scalpel,Dust accumulation,2023-09-24
87365879,8889328085,200007,Scalpel,Faded text,2024-08-19
37951737,6593532800,200014,Tweezers,Mold growth,2024-12-05
86186244,4746742907,200030,Glue,Aging and brittleness,2023-08-24
28121360,4436632233,200012,Clamps,Faded text,2023-05-19
69802258,2709615635,200016,Clamps,Loose binding,2024-06-22
56695060,8814977064,200014,Binding Tape,Staining,2023-11-25
98113813,6567973146,200007,Glue,Mold growth,2023-02-18
83302677,3816790044,200012,Scalpel,Water damage,2024-09-18
96540957,5354514072,200016,Scissors,Faded text,2023-04-15
72554781,2817354928,200025,Scalpel,Mold growth,2023-11-11
43718943,8699380531,200012,Scissors,Loose binding,2023-09-12
35592482,5959492768,200016,Brush,Aging and brittleness,2023-10-05
23796002,5777602066,200007,Tweezers,Staining,2024-07-17
26155303,2847119945,200029,Clamps,Mold growth,2023-02-02
46209321,7127252248,200029,Clamps,Dust accumulation,2023-04-19
28907827,6708232585,200030,Scalpel,Faded text,2023-12-02
99817783,3899988536,200016,Scissors,Faded text,2024-02-15
64166200,4157506847,200028,Brush,Insect damage,2024-10-06
28514618,2839994078,200002,Brush,Insect damage,2023-11-08
77928763,7373350780,200002,Brush,Dust accumulation,2023-07-15
74651962,4860736810,200012,Tweezers,Water damage,2024-05-08
32053565,7435465203,200002,Scalpel,Cover damage,2024-04-13
82778427,3728162249,200030,Scissors,Staining,2023-07-10
43456836,9618047455,200016,Brush,Insect damage,2024-04-11
32840006,6189024541,200014,Clamps,Torn pages,2024-03-16
24451400,8124916409,200014,Binding Tape,Loose binding,2023-05-23
82254153,4521488292,200029,Clamps,Dust accumulation,2023-05-01
35723597,6760894857,200025,Tweezers,Water damage,2023-04-05
26810702,4445359139,200012,Brush,Water damage,2023-08-31
66787663,4174825421,200029,Clamps,Aging and brittleness,2024-01-09
51583313,6272547787,200007,Scissors,Staining,2025-01-17
10164563,3858210897,200002,Clamps,Aging and brittleness,2023-09-11
53418325,6303891344,200028,Scissors,Insect damage,2024-04-01
99031388,3444638544,200025,Scissors,Loose binding,2023-12-07
25631070,9614697723,200029,Glue,Aging and brittleness,2024-10-13
29301094,1126494229,200007,Binding Tape,Aging and brittleness,2024-05-31
18291049,9636518260,200029,Scalpel,Dust accumulation,2023-07-04
79894891,8459788505,200012,Clamps,Dust accumulation,2024-11-03
40835436,2002007765,200028,Scissors,Aging and brittleness,2023-05-19
66263405,6537984208,200007,Brush,Torn pages,2023-02-11
41884011,7616161189,200028,Clamps,Dust accumulation,2023-03-10
41490805,9118338513,200030,Scalpel,Dust accumulation,2023-12-03
54729089,6332581415,200014,Scissors,Mold growth,2024-07-29
22747522,9414679005,200007,Scalpel,Water damage,2024-03-27
28252550,5511697612,200029,Scissors,Faded text,2024-11-01
86186380,5666232994,200007,Scalpel,Staining,2024-09-12
56433040,7132217145,200014,Binding Tape,Aging and brittleness,2023-01-21
40180112,1647898127,200014,Tweezers,Loose binding,2024-12-10
29956500,8723891590,200002,Binding Tape,Cover damage,2024-07-03
77928854,5261425747,200030,Glue,Cover damage,2024-07-06
97589656,7816570941,200002,Tweezers,Faded text,2024-10-24
59709852,4421389251,200030,Scissors,Insect damage,2023-09-18
29956508,3619616788,200025,Scalpel,Aging and brittleness,2024-11-11
44636574,2662340949,200029,Tweezers,Staining,2024-08-21
51059102,9801783451,200014,Scalpel,Torn pages,2023-05-05
28776869,2532293003,200007,Glue,Dust accumulation,2024-09-16
47782317,7089744116,200007,Glue,Cover damage,2024-04-28
17242544,6116893900,200025,Tweezers,Mold growth,2023-06-19
34806195,4788364255,200016,Binding Tape,Loose binding,2024-07-19
44898750,7609627571,200002,Scalpel,Faded text,2023-09-03
32053700,4636908270,200030,Brush,Insect damage,2024-09-10
20650436,6173049855,200002,Glue,Insect damage,2024-04-22
33757639,7346428145,200016,Brush,Mold growth,2024-03-04
51452361,3409913450,200016,Tweezers,Water damage,2023-04-28
88938954,8654406552,200012,Clamps,Water damage,2023-07-03
88414672,9382116234,200025,Scalpel,Loose binding,2024-04-09
23009749,6572495401,200025,Binding Tape,Aging and brittleness,2024-10-11
71899611,2735769494,200012,Clamps,Mold growth,2024-06-29
81467868,5801911636,200025,Brush,Mold growth,2023-05-01
85006812,4602889491,200014,Clamps,Faded text,2024-04-17
14359005,5333079392,200002,Clamps,Torn pages,2023-09-10
40704480,2601238057,200007,Binding Tape,Torn pages,2024-07-15
62593516,9128264322,200012,Brush,Faded text,2023-12-03
83565040,9459731266,200029,Scissors,Aging and brittleness,2023-05-18
66132466,4712436370,200030,Tweezers,Aging and brittleness,2023-06-16
57350645,7515827441,200029,Clamps,Water damage,2024-04-10
62462458,6655633776,200012,Binding Tape,Aging and brittleness,2023-06-03
44767739,8120352387,200016,Scalpel,Cover damage,2023-09-29
19208709,4262385566,200014,Tweezers,Aging and brittleness,2023-05-11
15931912,7838720761,200028,Brush,Torn pages,2024-11-12
94312976,4733424057,200030,Glue,Torn pages,2023-11-01
16062992,8048307028,200029,Scissors,Aging and brittleness,2023-07-20
48306708,4250714972,200025,Binding Tape,Loose binding,2023-09-25
93264406,4891785514,200002,Tweezers,Torn pages,2023-12-07
98769436,6347050810,200025,Glue,Torn pages,2023-08-22
28645923,1143184786,200014,Tweezers,Aging and brittleness,2024-06-05
55122470,2198093873,200030,Tweezers,Staining,2024-04-07
90905131,2818044432,200016,Scalpel,Mold growth,2023-03-31
11868715,8622554204,200016,Clamps,Aging and brittleness,2024-01-13
23140908,6490202279,200014,Brush,Loose binding,2023-01-20
29170226,4689368510,200014,Brush,Staining,2024-10-12
13310520,4514171059,200012,Tweezers,Faded text,2024-05-07
31529535,3310910168,200028,Tweezers,Aging and brittleness,2024-10-19
19077699,5135898667,200016,Clamps,Torn pages,2023-09-25
14096967,7190491758,200007,Glue,Mold growth,2024-07-03
60758599,6736805341,200028,Binding Tape,Loose binding,2025-01-04
75831885,1054532669,200025,Scissors,Water damage,2023-11-09
12524110,8940177469,200030,Brush,Faded text,2025-01-05
54467155,8155572924,200014,Glue,Water damage,2024-02-01
10033750,6936398236,200025,Tweezers,Loose binding,2024-07-09
16849498,3922890830,200029,Binding Tape,Staining,2024-10-11
60758618,7264773377,200016,Clamps,Cover damage,2024-07-17
15014492,5725860685,200002,Binding Tape,Dust accumulation,2024-05-09
35854939,3954876836,200002,Scalpel,Aging and brittleness,2024-09-10
52107872,6040677076,200028,Brush,Staining,2024-01-01
61020771,3500255298,200029,Brush,Water damage,2024-09-24
55122534,2743861358,200007,Scissors,Loose binding,2023-10-06
15932007,6902325359,200030,Glue,Torn pages,2024-08-16
79239784,5215599516,200007,Scalpel,Water damage,2024-02-12
96672364,4879805447,200014,Glue,Faded text,2024-09-08
71244397,3243412979,200002,Clamps,Mold growth,2024-07-24
73341552,8279873509,200016,Binding Tape,Water damage,2024-07-02
12130933,5754830893,200007,Scalpel,Cover damage,2024-08-28
38476406,8957932358,200028,Clamps,Loose binding,2023-08-03
31398522,4057349115,200030,Binding Tape,Dust accumulation,2023-03-12
16456315,3802619606,200002,Binding Tape,Water damage,2024-11-15
43457147,2002239152,200029,Brush,Mold growth,2024-10-08
12393085,1494996451,200025,Glue,Water damage,2023-06-13
21699204,7184069877,200030,Scissors,Insect damage,2023-07-27
86579845,3456998490,200025,Binding Tape,Dust accumulation,2023-03-16
49355403,4155056806,200030,Glue,Torn pages,2023-02-06
93657743,3638907580,200012,Tweezers,Mold growth,2023-03-25
97720982,5201804049,200030,Brush,Insect damage,2023-05-01
22747801,3037739557,200014,Clamps,Dust accumulation,2024-01-05
96148126,4217547137,200029,Clamps,Loose binding,2024-08-22
80812706,7456537035,200028,Brush,Torn pages,2023-09-28
60234404,1581030193,200002,Glue,Insect damage,2024-11-11
14097062,7456085424,200025,Glue,Aging and brittleness,2023-11-29
12130984,7983362299,200014,Binding Tape,Dust accumulation,2024-07-11
46078634,8700269832,200016,Scalpel,Cover damage,2023-07-12
38738602,8824442416,200014,Binding Tape,Loose binding,2024-05-16
21306034,5127256039,200002,Scissors,Cover damage,2024-09-27
85138099,4709337241,200029,Scissors,Torn pages,2023-11-25
10427067,3609048739,200016,Clamps,Torn pages,2023-09-20
89463489,8907688337,200012,Scissors,Cover damage,2024-04-28
13834949,3902040326,200025,Brush,Torn pages,2023-10-28
56826567,8254660860,200030,Binding Tape,Insect damage,2023-08-15
97589960,1833099161,200012,Scissors,Loose binding,2023-06-06
41491144,8367586426,200014,Scalpel,Mold growth,2023-05-23
52632265,8072458855,200002,Scissors,Insect damage,2023-07-22
49093324,3529689311,200014,Binding Tape,Mold growth,2024-03-13
77142732,6349420577,200028,Tweezers,Staining,2024-07-15
95623887,5029251873,200014,Scissors,Mold growth,2024-08-20
95492818,1721782528,200002,Brush,Staining,2024-12-26
21043925,9885069573,200016,Clamps,Aging and brittleness,2024-10-11
45554390,4386841422,200029,Brush,Staining,2024-05-27
13179607,5327401844,200030,Binding Tape,Torn pages,2024-12-24
38476507,1744386807,200028,Scalpel,Staining,2024-12-03
28777184,9216656947,200030,Binding Tape,Mold growth,2024-12-13
15669985,6034299022,200014,Scissors,Staining,2023-08-30
87235298,6553503162,200002,Tweezers,Faded text,2024-06-20
75569888,5711567819,200016,Binding Tape,Aging and brittleness,2023-09-13
61020901,9487787895,200002,Brush,Mold growth,2024-03-06
24320749,5556706736,200016,Scalpel,Torn pages,2024-11-16
70458096,1293221793,200016,Scalpel,Dust accumulation,2023-04-15
42408691,3794249901,200028,Glue,Aging and brittleness,2023-04-17
37296889,8638035725,200007,Clamps,Cover damage,2025-01-01
66788099,4423635996,200028,Scissors,Insect damage,2023-10-03
27990789,9608897125,200012,Scalpel,Staining,2023-04-12
72030991,6316224341,200014,Tweezers,Cover damage,2024-05-29
24845072,4097858736,200029,Scalpel,Loose binding,2024-03-08
72817425,3800530499,200002,Binding Tape,Staining,2023-02-01
35724050,6919604490,200025,Clamps,Water damage,2024-03-04
85793556,6831574659,200028,Glue,Water damage,2024-09-26
92216100,1930286146,200002,Clamps,Cover damage,2023-11-06
16718631,8938143933,200028,Scalpel,Faded text,2023-11-30
25762602,8947294882,200014,Clamps,Aging and brittleness,2025-01-09
45161265,9694974798,200016,Binding Tape,Dust accumulation,2024-01-29
42015539,4818547066,200014,Scissors,Insect damage,2024-12-12
10165052,6109270200,200014,Binding Tape,Cover damage,2023-08-19
58661692,8933300372,200014,Brush,Cover damage,2023-04-25
73210686,3408244948,200029,Glue,Mold growth,2023-09-22
90250049,2261483478,200030,Glue,Faded text,2023-07-14
23534405,9856715861,200012,Glue,Aging and brittleness,2023-08-10
73734982,5270634454,200030,Tweezers,Dust accumulation,2023-12-18
64035655,7917722208,200014,Binding Tape,Cover damage,2023-01-26
15670088,4981862708,200025,Scalpel,Staining,2024-01-01
41491281,6559020958,200007,Brush,Mold growth,2023-08-02
92216150,5933944907,200016,Clamps,Mold growth,2024-07-06
23010135,8629824704,200029,Scalpel,Cover damage,2024-07-08
69409624,3500182037,200012,Brush,Aging and brittleness,2023-04-09
44899163,9514678178,200016,Glue,Loose binding,2023-07-15
12131163,6702900022,200029,Scissors,Insect damage,2024-10-10
81337179,5241076798,200029,Tweezers,Staining,2023-02-18
44637026,2959648614,200007,Scissors,Dust accumulation,2024-09-23
11213667,2788988455,200014,Brush,Insect damage,2023-12-16
32709476,3413388270,200028,Binding Tape,Water damage,2023-12-01
75438949,3348837702,200025,Glue,Aging and brittleness,2023-02-17
56564582,8833783415,200016,Scissors,Mold growth,2024-03-24
17636196,7544434318,200025,Glue,Staining,2024-05-09
59054946,9145569964,200029,Tweezers,Cover damage,2023-07-30
76487531,3740368720,200002,Tweezers,Cover damage,2023-06-01
44637040,6419995132,200002,Binding Tape,Staining,2024-09-16
82647930,1879097697,200002,Glue,Staining,2024-10-08
11869052,3927634667,200014,Brush,Torn pages,2023-10-13
42670973,1298871840,200012,Scissors,Insect damage,2024-08-31
16980873,7601204466,200007,Clamps,Cover damage,2023-02-18
49879946,1040654335,200007,Binding Tape,Water damage,2023-07-09
41098124,4011522310,200007,Glue,Insect damage,2023-07-14
30612374,4534402367,200012,Clamps,Faded text,2023-08-18
31792026,6311335269,200029,Scissors,Water damage,2023-10-19
55909288,1499280392,200012,Tweezers,Cover damage,2023-04-07
20257705,7407194331,200016,Scalpel,Dust accumulation,2024-02-28
59972522,2713914962,200014,Scissors,Faded text,2023-06-08
75570090,1908437508,200016,Binding Tape,Cover damage,2024-08-10
54729644,2384985374,200012,Binding Tape,Torn pages,2025-01-10
88808364,4321542950,200030,Scalpel,Cover damage,2023-09-28
20650922,3368247615,200012,Glue,Mold growth,2024-04-25
56040363,2703932986,200025,Clamps,Loose binding,2023-08-20
82647985,1249743737,200007,Scalpel,Loose binding,2024-08-05
35199921,2071067401,200028,Clamps,Mold growth,2023-10-31
35462066,2070569637,200002,Scissors,Staining,2025-01-06
87497654,8198563293,200002,Tweezers,Water damage,2024-02-26
66395063,1580399336,200025,Scalpel,Dust accumulation,2024-11-29
79895482,8023342247,200014,Glue,Mold growth,2024-05-20
